gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,hub_score,authority_score,betweenness,is_articulation,component_id,pass_through,is_frontier_cutoff,n_seed_neighbors,role,role_score,evidence,cluster_id,role_weight,priority_score,why
100000008637537100,0,True,3,3,619890.0,2351495.0,22,30,0.000832076082742809,7.634003709759985e-07,9.450604459427446e-05,7.920582954905481e-05,True,0,3.793406894771653,False,2,coordinator,0.711,"связан с 2 seed-клиентами напрямую, betweenness=0.000, точка сочленения сети",6,1.0,0.5632,"связан с 2 seed-клиентами напрямую, betweenness=0.000, точка сочленения сети Кластер 6 (3 seed)  объём входящих 619 890 KZT."
100000008650785100,0,True,2,2,92000.0,120120.0,2,2,0.0006151829911466888,1.484974985870096e-19,8.721849827788178e-09,2.4789610774895015e-05,True,0,1.3056521739130436,False,2,coordinator,0.703,"связан с 2 seed-клиентами напрямую, betweenness=0.000, точка сочленения сети",2,1.0,0.5281,"связан с 2 seed-клиентами напрямую, betweenness=0.000, точка сочленения сети Кластер 2 (7 seed)  объём входящих 92 000 KZT."
100000008654653100,0,True,0,1,0.0,54000.0,0,1,0.00028684885067513784,1.1352806918656571e-08,-0.0,0.0,False,0,,False,1,peripheral,0.15,"низкая активность: 0 вх./1 исх. плательщиков/получателей, без выраженного паттерна",2,0.1,0.036,"низкая активность: 0 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 2 (7 seed)  объём входящих 0 KZT."
100000008659445100,0,True,3,4,138490.0,875150.0,7,18,0.002457648618435237,2.8257628005764687e-19,-3.859789341258317e-19,1.4107908571078464e-06,False,6,6.319228825185934,False,0,peripheral,0.15,"низкая активность: 3 вх./4 исх. плательщиков/получателей, без выраженного паттерна",20,0.1,0.1992,"низкая активность: 3 вх./4 исх. плательщиков/получателей, без выраженного паттерна Кластер 20 (1 seed)  объём входящих 138 490 KZT."
100000008669037100,0,True,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,33,,False,0,terminal,0.8,получил 0 KZT от 0 плательщиков  исходящих переводов нет (глубина 0<4),87,0.25,0.08,получил 0 KZT от 0 плательщиков  исходящих переводов нет (глубина 0<4) Кластер 87 (1 seed)  объём входящих 0 KZT.
100000008673001100,0,True,1,0,80000.0,0.0,1,0,0.0004710406870310613,-0.0,5.75161923923009e-20,0.0,False,0,0.0,False,1,terminal,0.8,получил 80 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 0<4),25,0.25,0.2942,получил 80 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 0<4) Кластер 25 (14 seed)  объём входящих 80 000 KZT.
100000008680731100,0,True,0,27,0.0,1464354.0,0,28,0.00028684885067513784,0.0005419654118780545,-0.0,0.0,True,0,,False,0,distributor,0.9,рассылает 1 464 354 KZT на 27 разных получателей,13,0.75,0.27,рассылает 1 464 354 KZT на 27 разных получателей Кластер 13 (1 seed)  объём входящих 0 KZT.
100000008701222100,0,True,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,34,,False,0,terminal,0.8,получил 0 KZT от 0 плательщиков  исходящих переводов нет (глубина 0<4),88,0.25,0.08,получил 0 KZT от 0 плательщиков  исходящих переводов нет (глубина 0<4) Кластер 88 (1 seed)  объём входящих 0 KZT.
100000008738325100,0,True,1,1,36550.0,54000.0,1,1,0.0005309030338467364,1.2465382826267114e-06,2.545600706681746e-19,2.0154155101540663e-07,True,0,1.4774281805745555,False,2,coordinator,0.7,"связан с 2 seed-клиентами напрямую, betweenness=0.000, точка сочленения сети",25,1.0,0.5115,"связан с 2 seed-клиентами напрямую, betweenness=0.000, точка сочленения сети Кластер 25 (14 seed)  объём входящих 36 550 KZT."
100000003134937100,1,False,1,0,10286.0,0.0,1,0,0.0002879597204265748,-0.0,0.0002952416133208372,0.0,False,0,0.0,False,1,terminal,0.8,получил 10 286 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4),2,0.25,0.2608,получил 10 286 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4) Кластер 2 (7 seed)  объём входящих 10 286 KZT.
100000005074393100,1,False,4,6,563026.0,685500.0,5,10,0.00106451347090125,2.6167064333604005e-06,0.0007322918602276395,0.00022088953991288566,True,0,1.2175281425724567,False,1,peripheral,0.15,"низкая активность: 4 вх./6 исх. плательщиков/получателей, без выраженного паттерна",31,0.1,0.2553,"низкая активность: 4 вх./6 исх. плательщиков/получателей, без выраженного паттерна Кластер 31 (3 seed)  объём входящих 563 026 KZT."
100000001924185100,1,False,2,0,151000.0,0.0,2,0,0.00031161113451595403,-0.0,0.0005839675713304565,0.0,False,0,0.0,False,2,coordinator,0.7,"связан с 2 seed-клиентами напрямую, betweenness=0.000",5,1.0,0.5346,"связан с 2 seed-клиентами напрямую, betweenness=0.000 Кластер 5 (1 seed)  объём входящих 151 000 KZT."
100000004070318100,1,False,4,19,207246.55,551860.0,6,37,0.0003155185661358385,0.004977218192349818,0.006655303540804857,0.0028536268208271425,True,0,2.662818753798314,False,3,coordinator,1.0,"связан с 3 seed-клиентами напрямую, betweenness=0.003, точка сочленения сети",8,1.0,0.7308,"связан с 3 seed-клиентами напрямую, betweenness=0.003, точка сочленения сети Кластер 8 (1 seed)  объём входящих 207 247 KZT."
100000005807278100,1,False,1,0,8385.0,0.0,1,0,0.0002942664135215915,-0.0,-4.727824310226131e-19,0.0,False,3,0.0,False,1,terminal,0.8,получил 8 385 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4),14,0.25,0.2574,получил 8 385 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4) Кластер 14 (1 seed)  объём входящих 8 385 KZT.
100000003377795100,1,False,1,0,7000.0,0.0,1,0,0.0002872519595691864,-0.0,4.3414150090413515e-06,0.0,False,0,0.0,False,1,terminal,0.8,получил 7 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4),24,0.25,0.2545,получил 7 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4) Кластер 24 (2 seed)  объём входящих 7 000 KZT.
100000004330371100,1,False,2,2,264171.0,90681.0,12,6,0.0012610864292053748,5.358905915259528e-06,0.00029760217313452283,0.00034040367966502183,True,0,0.3432662934235779,False,1,peripheral,0.15,"низкая активность: 2 вх./2 исх. плательщиков/получателей, без выраженного паттерна",2,0.1,0.2446,"низкая активность: 2 вх./2 исх. плательщиков/получателей, без выраженного паттерна Кластер 2 (7 seed)  объём входящих 264 171 KZT."
100000008165763100,1,False,15,17,1165815.0,1267858.0,26,17,0.0009141720501285506,0.007660859302985752,0.0009408997842647329,0.0003341558915835442,True,0,1.087529324978663,False,1,distributor,0.567,рассылает 1 267 858 KZT на 17 разных получателей,15,0.75,0.4329,рассылает 1 267 858 KZT на 17 разных получателей Кластер 15 (5 seed)  объём входящих 1 165 815 KZT.
100000001684867100,1,False,1,0,30550.0,0.0,1,0,0.0002901481964758766,-0.0,0.0002952416133208372,0.0,False,0,0.0,False,1,terminal,0.8,получил 30 550 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4),2,0.25,0.2785,получил 30 550 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4) Кластер 2 (7 seed)  объём входящих 30 550 KZT.
100000003900547100,1,False,1,0,23700.0,0.0,1,0,0.0002894084086285751,-0.0,0.0002952416133208372,0.0,False,0,0.0,False,1,terminal,0.8,получил 23 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4),2,0.25,0.2744,получил 23 700 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4) Кластер 2 (7 seed)  объём входящих 23 700 KZT.
100000006656003100,1,False,1,1,20000.0,9000.0,1,1,0.0002910637433394611,4.593950530359936e-20,1.0225514520154618e-17,0.0,False,1,0.45,False,1,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",38,0.1,0.1976,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 38 (1 seed)  объём входящих 20 000 KZT."
100000008237827100,1,False,1,0,40001.0,0.0,1,0,0.00029489033300800986,-0.0,0.0004611679650745667,0.0,False,0,0.0,False,1,terminal,0.8,получил 40 001 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4),15,0.25,0.2829,получил 40 001 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4) Кластер 15 (5 seed)  объём входящих 40 001 KZT.
100000003014659100,1,False,1,0,280000.0,0.0,1,0,0.00032951873404572026,-0.0,0.0001227996062558897,0.0,False,0,0.0,False,1,terminal,0.8,получил 280 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4),5,0.25,0.3147,получил 280 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 1<4) Кластер 5 (1 seed)  объём входящих 280 000 KZT.
